popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
-0.2493056297238519,-0.4629293670539064,0.27674112219194,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.0863090064243829,-0.4629293670539064,-1.3214756473277345,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6516123601038682,-0.4629293670539064,0.084955109849579,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.7243346211187786,-0.4629293670539064,-0.7461176103006517,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.5589631857066749,-0.4629293670539064,-1.2964940832765057,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.5967564323506457,-0.4629293670539064,1.0438851715613835,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.7363203271008657,-0.4629293670539064,1.0438851715613835,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.45216482572779,-0.4629293670539064,1.0438851715613835,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.9706700577356432,-0.4629293670539064,0.7881704884382359,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.3374701486332863,-0.4629293670539064,0.4685271345343009,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1204331991954748,-0.4629293670539064,0.9160278299998098,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.4533768634113718,-0.4629293670539064,-2.4082630506011133,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.021891448056237,-0.4629293670539064,-0.3625455856159298,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5439430125456814,-0.4629293670539064,0.8520991592190228,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.204303119435304,-0.4629293670539064,-2.0246910259163915,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.5031826341496701,-0.4629293670539064,0.6603131468766619,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.35314996454118197,-0.4629293670539064,0.6848109525826389,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.7467797634073312,-0.4629293670539064,-0.1707595732735689,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.548836053564586,-0.4629293670539064,0.212812451411153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.0109382186194234,-0.4629293670539064,0.212812451411153,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.4094068296680973,-0.4629293670539064,0.27674112219194,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.871131852560288,-0.4629293670539064,-1.7689763427932437,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.4031670801118797,-0.4629293670539064,0.27674112219194,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.3317466373497053,-0.4629293670539064,-1.0018322934237998,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0038306850064442,-0.4629293670539064,0.6603131468766619,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.3651450090750717,-0.4629293670539064,-1.1296896349853736,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.4986038251228053,-0.4629293670539064,-1.8968336843548173,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
