popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
3.6483,9,2014.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.6
10.4191,904,2018.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.0
14.5339,3,2024.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.0
4.6521,1,2017.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0
3.1695,2,1992.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0
6.7471,29,1996.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.1
5.8886,50,2017.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.8
2.7676,3,2017.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4.0
7.1604,593,2018.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.476
3.8641,5,2006.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.7
10.9962,1,2001.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0
3.3132,4,2022.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
4.7977,2,2024.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
4.9157,374,2010.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.9
2.6705,8,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.9
6.3838,529,2021.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.048
3.4967,1,2002.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2.5
5.3211,0,2021.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
3.3416,1,2016.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
2.6818,1,2014.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0
2.9826,11,1984.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.6
13.5942,526,2002.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.6
2.569,5,2020.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.4
11.444,7,2025.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,8.1
7.3096,12,2025.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,8.583
5.5503,996,2019.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.4
5.1901,234,1977.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.4
18.0217,66,2025.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7.5
3.025,1382,2020.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.244
10.9675,1644,2015.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.59
3.907,1,2014.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0
3.151,160,2017.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.4
2.7252,0,2009.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
4.0923,82,2011.0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,7.1
7.1828,435,2020.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.4
6.2563,932,2017.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.3
17.4924,427,2025.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.993
7.1692,189,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.196
4.6748,140,1987.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,5.5
4.4793,0,2022.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0
4.0746,2,1995.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.5
12.3755,133,1984.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,6.8
5.9002,11,2020.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.2
2.9844,25,2020.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.8
5.0895,122,1990.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.6
3.5766,425,2011.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.6
8.8914,4,2009.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.75
4.1602,297,2017.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.02
4.0266,1,2020.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0
3.6473,458,2020.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.765
16.604,16,2001.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.2
5.5972,66,2005.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.1
14.714,642,2011.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.093
4.1015,65,2019.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.7
3.8291,0,2007.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
3.3887,4,2016.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6.5
11.2831,484,2004.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.0
5.3092,4,1957.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.8
3.573,8,2020.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8.4
3.5603,3,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.7
17.9655,250,2000.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.0
3.8772,85,2014.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,6.2
6.5047,0,2006.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
3.2382,4,2015.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.9
3.2017,10,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.5
7.9329,40,2017.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,8.4
4.1872,8,2022.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.9
2.6484,15,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.3
6.7988,10,2023.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.4
9.0978,11,2024.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.6
6.0081,105,2020.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.657
21.8133,1378,2021.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.961
3.1669,22,2023.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.6
3.5601,7,2025.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,7.0
4.1743,14,2018.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.6
3.1752,4,2003.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.2
3.1537,4,2020.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8.0
7.7015,2,1963.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.5
17.3427,31,2014.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.1
9.8073,12,2015.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.7
5.1026,6,1989.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.8
21.278,2,1992.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5
4.4506,35,2025.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.929
5.7762,37,2012.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.3
5.9485,47,2015.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,6.2
4.403,570,2019.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.4
3.6931,0,2013.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
3.7977,369,2007.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.8
4.3259,31,2017.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7.5
2.1944,1,2007.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5
5.5646,26,2023.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.4
5.5863,191,2021.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.3
8.1272,56,2013.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.2
5.9806,164,1984.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.1
3.6699,1,2009.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0
5.5538,221,2024.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.482
5.6639,49,2019.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.8
5.1531,18,1991.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.7
3.3529,58,2009.0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,7.276
3.2193,44,2014.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.5
29.4974,0,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
11.3849,42,2008.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,6.5
11.6751,10,1998.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.5
8.7289,63,2001.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.5
19.2227,526,1996.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.477
3.2589,31,2018.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.8
12.4307,5,1957.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,4.8
3.4043,112,2022.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.2
10.9734,156,2018.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.0
6.5022,7,1998.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0
6.8143,355,2019.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.3
4.3476,2,2007.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.2
19.8694,205,2022.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.0
13.3702,171,1965.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,7.5
5.3313,6,2024.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.2
7.9518,17,2017.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.9
3.169,20,2003.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.7
5.1445,31,2024.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.2
16.0017,7,1997.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.7
4.924,7,2001.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.6
4.3757,0,2002.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
4.4815,6,2005.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.2
4.4968,1,2015.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,10.0
3.2928,29,2021.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.828
6.9895,41,2023.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.8
9.7464,15,2023.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.4
3.1252,1,2024.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
2.7495,68,2018.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.5
16.425,2,2011.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.2
2.712,1,2023.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.0
7.5805,2,2017.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.5
4.0302,17,2017.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.4
4.2121,6,1999.0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.3
4.0021,93,2020.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.011
4.0036,98,2023.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.0
6.7258,112,2017.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,6.1
4.5506,0,2006.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
3.079,8,2009.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.8
4.2638,208,2023.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.2
4.7768,83,2024.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.036
11.5875,447,2015.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.374
3.7751,12,1974.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.8
4.8278,370,2003.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.2
13.9469,110,2016.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.3
4.2401,63,2021.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7.6
4.0683,1,2022.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
8.6619,1,2002.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.0
7.6238,309,2024.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.032
9.0212,0,1979.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
6.9125,110,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.1
2.5157,90,2001.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.7
3.9783,1,2025.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.0
7.0074,29,2018.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
3.4157,34,1998.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.8
8.8899,277,2022.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.282
2.4234,8,2021.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6.2
4.6149,41,2025.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.9
3.2627,1095,2010.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.3
2.5923,92,2018.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.9
3.0328,24,1974.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7.1
9.6412,320,2011.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.8
5.6803,49,2023.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.6
6.4559,10,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.5
5.6699,12,2024.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.1
3.5107,4,1979.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
13.4284,632,2003.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.402
4.5938,92,2005.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.033
4.8491,102,2019.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.1
6.2038,2,1998.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7.5
5.4901,2,2020.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0
3.3197,9,2011.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0
3.6448,11,2000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.9
4.0013,206,2021.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.0
3.1714,4,1972.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.5
5.2897,20,1985.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.2
13.7424,885,2017.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,8.089
5.6353,40,2023.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.5
3.9172,5,2004.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.6
5.9543,645,2014.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.247
11.6332,3,2016.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0
6.1497,188,2023.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.7
4.3029,2,2012.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
4.5268,5,1959.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.4
32.3701,111,1976.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.5
3.6356,429,2018.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.6
4.4905,7,2006.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.7
5.6753,1,1984.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0
6.0549,7,2003.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.6
13.3465,19,2014.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.6
5.678,8,2013.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0
4.5802,11,2008.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.7
23.7339,10,2025.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.7
3.9248,1,2012.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,10.0
9.6447,3,1964.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4.3
3.4029,0,2007.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0
3.7322,414,2008.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.6
4.4387,3,1997.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,5.3
11.7442,186,2006.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.1
4.4553,289,2006.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.8
3.9888,0,2013.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
5.002,167,2022.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.4
3.7367,0,2003.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
4.1147,46,2016.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6.4
8.1265,36,2016.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,6.3
10.862,71,1998.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.4
3.9955,19,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.711
2.698,6,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.7
2.9223,114,2020.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.6
6.9717,37,2007.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.4
4.1366,325,2014.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.465
2.3809,1,2022.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0
3.6909,66,2024.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.4
3.2483,23,2023.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.7
5.0601,9,2025.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,8.1
4.9766,26,1969.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.2
3.2402,35,2023.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.1
14.8116,8,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.375
8.2777,75,2019.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.3
4.6,29,1965.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.3
4.8557,0,2013.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
4.1078,10,2005.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.6
3.3508,126,2018.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.9
4.2391,51,2010.0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.0
3.6651,175,2016.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.8
4.4459,191,2017.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.9
7.1035,52,2019.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.135
5.2158,52,1966.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.4
6.3787,1,2009.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.0
2.2512,1,2023.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.0
2.9262,3,2011.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.7
3.3909,25,2016.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6.8
4.965,54,2019.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.3
2.9081,2,2004.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0
3.4449,0,1997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
5.1608,17,2023.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.9
3.2584,7,2012.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,9.6
8.6268,1,2019.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
11.296,2,2022.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.5
3.3914,4,2013.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.8
8.9528,14,2025.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.6
3.9499,3,2021.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7
7.4953,0,2013.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
16.325,539,2007.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.5
19.7344,9,2023.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.6
3.079,1,2002.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.0
9.3329,3,2025.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3.667
3.1783,1,1995.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0
3.6659,62,2018.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.96
3.0662,6,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.8
4.3484,159,2014.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.8
7.0579,4,1964.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.2
6.2129,80,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.3
17.8707,13,2025.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.1
8.2809,4,2021.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.5
3.3729,60,2024.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,5.3
4.9075,0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
3.8642,50,2013.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7.3
6.0373,345,2020.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.8
9.9477,54,2019.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.5
3.3458,57,2009.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.1
3.7361,0,2017.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2.8684,22,1987.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,6.9
3.3367,5,1976.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8.6
11.2104,24,2004.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.1
12.3908,90,1991.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,7.8
6.7221,6,2005.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.6
12.0064,7,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0
3.0034,22,1993.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,6.4
2.7617,7,2019.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.3
4.1739,0,2019.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
3.0762,16,2015.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7.1
4.0953,16,1999.0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6.1
4.9197,8,2025.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.6
5.4169,397,2017.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.9
14.5681,1,2010.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
5.3044,199,2023.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7.8
